,Price,Close,Open,Trend,MA_5,FVG,LiquidityGrabHigh,LiquidityGrabLow,Target,Label
534,2025-04-17 14:00:00+00:00,1.1364928483963013,1.1364928483963013,1,1.136363673210144,0,0,1,1.1381744146347046,0.0
535,2025-04-17 14:15:00+00:00,1.1381744146347046,1.1367511749267578,1,1.1367774724960327,0,1,1,1.1376564502716064,0.0
536,2025-04-17 14:30:00+00:00,1.1376564502716064,1.1381744146347046,1,1.136984372138977,-1,0,1,1.1352026462554932,0.0
537,2025-04-17 14:45:00+00:00,1.1352026462554932,1.138044834136963,-1,1.1367779970169067,0,0,1,1.1364928483963013,1.0
538,2025-04-17 15:00:00+00:00,1.1364928483963013,1.1353315114974976,-1,1.1368038415908814,1,0,1,1.1377859115600586,0.0
539,2025-04-17 15:15:00+00:00,1.1377859115600586,1.1367511749267578,1,1.1370624542236327,0,0,1,1.1371389627456665,0.0
540,2025-04-17 15:30:00+00:00,1.1371389627456665,1.1377859115600586,1,1.1368553638458252,-1,0,1,1.1364928483963013,0.0
541,2025-04-17 15:45:00+00:00,1.1364928483963013,1.1371389627456665,-1,1.1366226434707642,0,0,1,1.1362345218658447,0.0
542,2025-04-17 16:00:00+00:00,1.1362345218658447,1.1366219520568848,-1,1.1368290185928345,0,0,1,1.1354604959487915,1.0
543,2025-04-17 16:15:00+00:00,1.1354604959487915,1.1364928483963013,-1,1.1366225481033325,0,0,1,1.1361054182052612,1.0
544,2025-04-17 16:30:00+00:00,1.1361054182052612,1.1354604959487915,-1,1.136286449432373,0,0,1,1.1353315114974976,1.0
545,2025-04-17 16:45:00+00:00,1.1353315114974976,1.1362345218658447,-1,1.1359249591827392,0,0,1,1.134687423706055,1.0
546,2025-04-17 17:00:00+00:00,1.134687423706055,1.1354604959487915,-1,1.1355638742446899,0,0,1,1.1350737810134888,1.0
547,2025-04-17 17:15:00+00:00,1.1350737810134888,1.1348161697387695,-1,1.1353317260742188,0,0,1,1.1353315114974976,1.0
548,2025-04-17 17:30:00+00:00,1.1353315114974976,1.1349449157714844,1,1.13530592918396,0,0,1,1.1354604959487915,1.0
549,2025-04-17 17:45:00+00:00,1.1354604959487915,1.1353315114974976,1,1.135176944732666,-1,0,1,1.1350737810134888,1.0
550,2025-04-17 18:00:00+00:00,1.1350737810134888,1.135589361190796,-1,1.1351253986358643,0,0,1,1.1362345218658447,1.0
551,2025-04-17 18:15:00+00:00,1.1362345218658447,1.1354604959487915,1,1.1354348182678222,0,1,1,1.1363636255264282,1.0
552,2025-04-17 18:30:00+00:00,1.1363636255264282,1.1359764337539673,1,1.1356927871704101,-1,0,1,1.1377859115600586,1.0
553,2025-04-17 18:45:00+00:00,1.1377859115600586,1.1363636255264282,1,1.1361836671829224,0,1,1,1.1373976469039917,0.0
554,2025-04-17 19:00:00+00:00,1.1373976469039917,1.1375269889831543,1,1.1365710973739624,-1,0,1,1.1376564502716064,1.0
555,2025-04-17 19:15:00+00:00,1.1376564502716064,1.1373976469039917,1,1.137087631225586,0,0,1,1.1377859115600586,0.0
556,2025-04-17 19:30:00+00:00,1.1377859115600586,1.1377859115600586,1,1.1373979091644286,0,1,1,1.1375269889831543,0.0
557,2025-04-17 19:45:00+00:00,1.1375269889831543,1.1377859115600586,-1,1.137630581855774,0,0,1,1.138044834136963,0.0
558,2025-04-17 20:00:00+00:00,1.138044834136963,1.1375269889831543,1,1.1376823663711548,0,1,1,1.137268304824829,0.0
559,2025-04-17 20:15:00+00:00,1.137268304824829,1.1377859115600586,-1,1.1376564979553223,0,0,1,1.1368803977966309,1.0
560,2025-04-17 20:30:00+00:00,1.1368803977966309,1.1371389627456665,-1,1.1375012874603272,0,0,1,1.1367511749267578,1.0
561,2025-04-17 20:45:00+00:00,1.1367511749267578,1.1368803977966309,-1,1.137294340133667,1,0,1,1.137268304824829,1.0
562,2025-04-17 21:00:00+00:00,1.137268304824829,1.137268304824829,1,1.137242603302002,0,0,1,1.1370097398757937,1.0
563,2025-04-17 21:15:00+00:00,1.1370097398757937,1.1377859115600586,-1,1.1370355844497682,0,0,1,1.1371389627456665,1.0
564,2025-04-17 21:30:00+00:00,1.1371389627456665,1.1368803977966309,1,1.1370097160339356,0,0,1,1.1373976469039917,1.0
565,2025-04-17 21:45:00+00:00,1.1373976469039917,1.137268304824829,1,1.1371131658554077,0,0,1,1.1379153728485107,1.0
566,2025-04-17 22:00:00+00:00,1.1379153728485107,1.137268304824829,1,1.1373460054397584,0,0,1,1.1373976469039917,0.0
567,2025-04-17 22:15:00+00:00,1.1373976469039917,1.137268304824829,1,1.137371873855591,0,0,1,1.1370097398757937,1.0
568,2025-04-17 22:30:00+00:00,1.1370097398757937,1.137268304824829,-1,1.137371873855591,0,0,1,1.1371389627456665,1.0
569,2025-04-17 22:45:00+00:00,1.1371389627456665,1.1370097398757937,-1,1.137371873855591,0,0,1,1.1375269889831543,1.0
570,2025-04-17 23:00:00+00:00,1.1375269889831543,1.137268304824829,1,1.1373977422714234,0,0,1,1.1375269889831543,1.0
571,2025-04-17 23:15:00+00:00,1.1375269889831543,1.1375269889831543,1,1.137320065498352,0,0,1,1.1373976469039917,1.0
572,2025-04-17 23:30:00+00:00,1.1373976469039917,1.1375269889831543,1,1.137320065498352,0,0,1,1.1376564502716064,1.0
573,2025-04-17 23:45:00+00:00,1.1376564502716064,1.1373976469039917,1,1.1374494075775146,0,0,1,1.1377859115600586,1.0
574,2025-04-18 00:00:00+00:00,1.1377859115600586,1.1376564502716064,1,1.137578797340393,0,1,1,1.1383039951324463,0.0
575,2025-04-18 00:15:00+00:00,1.1383039951324463,1.138044834136963,1,1.1377341985702514,0,1,1,1.1381744146347046,0.0
576,2025-04-18 00:30:00+00:00,1.1381744146347046,1.1383039951324463,1,1.1378636837005616,0,0,1,1.1377859115600586,0.0
577,2025-04-18 00:45:00+00:00,1.1377859115600586,1.1381744146347046,-1,1.137941336631775,0,0,1,1.1376564502716064,0.0
578,2025-04-18 01:00:00+00:00,1.1376564502716064,1.1376564502716064,-1,1.137941336631775,0,0,1,1.1376564502716064,0.0
579,2025-04-18 01:15:00+00:00,1.1376564502716064,1.1376564502716064,-1,1.1379154443740844,0,0,1,1.1376564502716064,0.0
580,2025-04-18 01:30:00+00:00,1.1376564502716064,1.1377859115600586,-1,1.1377859354019164,0,0,1,1.1373976469039917,0.0
581,2025-04-18 01:45:00+00:00,1.1373976469039917,1.1376564502716064,-1,1.137630581855774,0,0,1,1.1377859115600586,1.0
582,2025-04-18 02:00:00+00:00,1.1377859115600586,1.1375269889831543,1,1.137630581855774,0,0,1,1.1377859115600586,0.0
583,2025-04-18 02:15:00+00:00,1.1377859115600586,1.1377859115600586,1,1.1376564741134643,0,0,1,1.1375269889831543,0.0
584,2025-04-18 02:30:00+00:00,1.1375269889831543,1.1376564502716064,-1,1.137630581855774,0,0,1,1.1375269889831543,0.0
585,2025-04-18 02:45:00+00:00,1.1375269889831543,1.1376564502716064,-1,1.1376046895980836,0,0,1,1.1376564502716064,0.0
586,2025-04-18 03:00:00+00:00,1.1376564502716064,1.1377859115600586,0,1.1376564502716064,0,0,1,1.1375269889831543,0.0
587,2025-04-18 03:15:00+00:00,1.1375269889831543,1.1376564502716064,-1,1.1376046657562255,0,0,1,1.1373976469039917,0.0
588,2025-04-18 03:30:00+00:00,1.1373976469039917,1.1375269889831543,-1,1.1375270128250121,0,0,1,1.1376564502716064,0.0
589,2025-04-18 03:45:00+00:00,1.1376564502716064,1.1373976469039917,1,1.1375529050827027,0,0,1,1.1376564502716064,0.0
590,2025-04-18 04:00:00+00:00,1.1376564502716064,1.1375269889831543,1,1.137578797340393,0,0,1,1.1375269889831543,0.0
591,2025-04-18 04:15:00+00:00,1.1375269889831543,1.1375269889831543,-1,1.1375529050827027,0,0,1,1.1376564502716064,0.0
592,2025-04-18 04:30:00+00:00,1.1376564502716064,1.1375269889831543,1,1.137578797340393,0,1,1,1.1373976469039917,0.0
593,2025-04-18 04:45:00+00:00,1.1373976469039917,1.1376564502716064,-1,1.137578797340393,0,0,1,1.1373976469039917,0.0
594,2025-04-18 05:00:00+00:00,1.1373976469039917,1.137268304824829,-1,1.1375270366668702,0,0,1,1.1375269889831543,0.0
595,2025-04-18 05:15:00+00:00,1.1375269889831543,1.1373976469039917,1,1.1375011444091796,0,0,1,1.1370097398757937,0.0
596,2025-04-18 05:30:00+00:00,1.1370097398757937,1.1373976469039917,-1,1.1373976945877076,0,0,1,1.1373976469039917,1.0
597,2025-04-18 05:45:00+00:00,1.1373976469039917,1.1370097398757937,1,1.1373459339141845,0,0,1,1.1373976469039917,1.0
598,2025-04-18 06:00:00+00:00,1.1373976469039917,1.1371389627456665,1,1.1373459339141845,0,0,1,1.1376564502716064,1.0
599,2025-04-18 06:15:00+00:00,1.1376564502716064,1.1376564502716064,1,1.1373976945877076,0,1,1,1.137268304824829,0.0
600,2025-04-18 06:30:00+00:00,1.137268304824829,1.1373976469039917,-1,1.1373459577560425,0,0,1,1.1367511749267578,1.0
601,2025-04-18 06:45:00+00:00,1.1367511749267578,1.1373976469039917,-1,1.1372942447662353,0,0,1,1.1373976469039917,1.0
602,2025-04-18 07:00:00+00:00,1.1373976469039917,1.1363636255264282,1,1.1372942447662353,0,0,1,1.1376564502716064,1.0
603,2025-04-18 07:15:00+00:00,1.1376564502716064,1.1376564502716064,1,1.1373460054397584,-1,0,1,1.1375269889831543,1.0
604,2025-04-18 07:30:00+00:00,1.1375269889831543,1.1375269889831543,1,1.1373201131820678,0,0,1,1.137268304824829,1.0
605,2025-04-18 07:45:00+00:00,1.137268304824829,1.1375269889831543,-1,1.1373201131820678,0,0,1,1.1373976469039917,1.0
606,2025-04-18 08:00:00+00:00,1.1373976469039917,1.1371389627456665,-1,1.1374494075775146,0,0,1,1.1370097398757937,1.0
607,2025-04-18 08:15:00+00:00,1.1370097398757937,1.1373976469039917,-1,1.137371826171875,0,0,1,1.137268304824829,1.0
608,2025-04-18 08:30:00+00:00,1.137268304824829,1.137268304824829,-1,1.1372941970825194,0,0,1,1.1373976469039917,1.0
609,2025-04-18 08:45:00+00:00,1.1373976469039917,1.1371389627456665,1,1.137268328666687,0,0,1,1.1373976469039917,1.0
610,2025-04-18 09:00:00+00:00,1.1373976469039917,1.1373976469039917,1,1.1372941970825194,0,1,1,1.137268304824829,1.0
611,2025-04-18 09:15:00+00:00,1.137268304824829,1.137268304824829,-1,1.137268328666687,0,0,1,1.1373976469039917,1.0
612,2025-04-18 09:30:00+00:00,1.1373976469039917,1.1373976469039917,1,1.1373459100723267,0,0,1,1.1373976469039917,1.0
613,2025-04-18 09:45:00+00:00,1.1373976469039917,1.1375269889831543,1,1.1373717784881592,0,0,1,1.1376564502716064,1.0
614,2025-04-18 10:00:00+00:00,1.1376564502716064,1.137268304824829,1,1.137423539161682,0,0,1,1.1377859115600586,1.0
615,2025-04-18 10:15:00+00:00,1.1377859115600586,1.1376564502716064,1,1.1375011920928955,0,1,1,1.1377859115600586,1.0
616,2025-04-18 10:30:00+00:00,1.1377859115600586,1.1376564502716064,1,1.1376047134399414,0,1,1,1.1377859115600586,1.0
617,2025-04-18 10:45:00+00:00,1.1377859115600586,1.1377859115600586,1,1.1376823663711548,0,0,1,1.1377859115600586,1.0
618,2025-04-18 11:00:00+00:00,1.1377859115600586,1.1377859115600586,1,1.1377600193023683,0,1,1,1.1377859115600586,1.0
619,2025-04-18 11:15:00+00:00,1.1377859115600586,1.1377859115600586,0,1.1377859115600586,0,0,1,1.1384334564208984,1.0
620,2025-04-18 11:30:00+00:00,1.1384334564208984,1.1376564502716064,1,1.1379154205322266,0,1,1,1.1384334564208984,1.0
621,2025-04-18 11:45:00+00:00,1.1384334564208984,1.1384334564208984,1,1.1380449295043946,-1,0,1,1.1385631561279297,1.0
622,2025-04-18 12:00:00+00:00,1.1385631561279297,1.1384334564208984,1,1.1382003784179688,0,1,1,1.1388224363327026,1.0
623,2025-04-18 12:15:00+00:00,1.1388224363327026,1.1385631561279297,1,1.1384076833724976,0,0,1,1.1385631561279297,1.0
624,2025-04-18 12:30:00+00:00,1.1385631561279297,1.138952136039734,1,1.1385631322860719,0,1,1,1.1385631561279297,1.0
625,2025-04-18 12:45:00+00:00,1.1385631561279297,1.1385631561279297,-1,1.138589072227478,0,0,1,1.1383039951324463,1.0
626,2025-04-18 13:00:00+00:00,1.1383039951324463,1.1385631561279297,-1,1.1385631799697875,0,0,1,1.1381744146347046,1.0
627,2025-04-18 13:15:00+00:00,1.1381744146347046,1.1383039951324463,-1,1.1384854316711426,0,0,1,1.1384334564208984,1.0
628,2025-04-18 13:30:00+00:00,1.1384334564208984,1.1384334564208984,1,1.1384076356887818,0,0,1,1.1383039951324463,1.0
629,2025-04-18 13:45:00+00:00,1.1383039951324463,1.1383039951324463,-1,1.138355803489685,0,0,1,1.138952136039734,1.0
630,2025-04-18 14:00:00+00:00,1.138952136039734,1.1383039951324463,1,1.1384335994720458,0,1,1,1.138952136039734,1.0
631,2025-04-18 14:15:00+00:00,1.138952136039734,1.138952136039734,1,1.1385632276535036,-1,0,1,1.138952136039734,1.0
632,2025-04-18 14:30:00+00:00,1.138952136039734,1.138952136039734,1,1.1387187719345095,0,0,1,1.1399909257888794,1.0
633,2025-04-18 14:45:00+00:00,1.1399909257888794,1.138952136039734,1,1.1390302658081057,0,1,1,1.1393414735794067,0.0
634,2025-04-18 15:00:00+00:00,1.1393414735794067,1.1397310495376587,1,1.1392377614974978,-1,0,1,1.1393414735794067,1.0
635,2025-04-18 15:15:00+00:00,1.1393414735794067,1.1393414735794067,1,1.139315629005432,0,0,1,1.1397310495376587,1.0
636,2025-04-18 15:30:00+00:00,1.1397310495376587,1.139211654663086,1,1.139471411705017,0,0,1,1.1394712924957275,0.0
637,2025-04-18 15:45:00+00:00,1.1394712924957275,1.1397310495376587,-1,1.1395752429962158,0,0,1,1.139211654663086,1.0
638,2025-04-18 16:00:00+00:00,1.139211654663086,1.1396011114120483,-1,1.139419388771057,0,0,1,1.1397310495376587,1.0
639,2025-04-18 16:15:00+00:00,1.1397310495376587,1.139211654663086,1,1.1394973039627074,0,0,1,1.1394712924957275,0.0
640,2025-04-18 16:30:00+00:00,1.1394712924957275,1.1396011114120483,-1,1.1395232677459717,0,0,1,1.1397310495376587,1.0
641,2025-04-18 16:45:00+00:00,1.1397310495376587,1.1394712924957275,1,1.1395232677459717,0,0,1,1.1394712924957275,1.0
642,2025-04-18 17:00:00+00:00,1.1394712924957275,1.1397310495376587,-1,1.1395232677459717,0,0,1,1.1396011114120483,1.0
643,2025-04-18 17:15:00+00:00,1.1396011114120483,1.1396011114120483,-1,1.1396011590957642,0,0,1,1.1396011114120483,1.0
644,2025-04-18 17:30:00+00:00,1.1396011114120483,1.1394712924957275,1,1.1395751714706421,0,0,1,1.1396011114120483,1.0
645,2025-04-18 17:45:00+00:00,1.1396011114120483,1.1394712924957275,-1,1.1396011352539062,0,0,1,1.1397310495376587,1.0
646,2025-04-18 18:00:00+00:00,1.1397310495376587,1.1396011114120483,1,1.1396011352539062,0,0,1,1.1397310495376587,1.0
647,2025-04-18 18:15:00+00:00,1.1397310495376587,1.1397310495376587,1,1.1396530866622925,0,1,1,1.1396011114120483,1.0
648,2025-04-18 18:30:00+00:00,1.1396011114120483,1.1396011114120483,-1,1.1396530866622925,0,0,1,1.1397310495376587,1.0
649,2025-04-18 18:45:00+00:00,1.1397310495376587,1.1397310495376587,1,1.1396790742874146,0,0,1,1.1396011114120483,1.0
650,2025-04-18 19:00:00+00:00,1.1396011114120483,1.1398608684539795,-1,1.1396790742874146,0,0,1,1.1398608684539795,1.0
651,2025-04-18 19:15:00+00:00,1.1398608684539795,1.1397310495376587,1,1.1397050380706788,0,0,1,1.1396011114120483,1.0
652,2025-04-18 19:30:00+00:00,1.1396011114120483,1.1398608684539795,-1,1.1396790504455567,0,1,1,1.1397310495376587,1.0
653,2025-04-18 19:45:00+00:00,1.1397310495376587,1.1396011114120483,1,1.1397050380706788,0,0,1,1.1396011114120483,1.0
654,2025-04-18 20:00:00+00:00,1.1396011114120483,1.1398608684539795,-1,1.1396790504455567,0,0,1,1.1398608684539795,1.0
655,2025-04-18 20:15:00+00:00,1.1398608684539795,1.1397310495376587,1,1.1397310018539428,0,0,1,1.1398608684539795,1.0
656,2025-04-18 20:30:00+00:00,1.1398608684539795,1.1399909257888794,1,1.1397310018539428,0,0,1,1.1398608684539795,1.0
657,2025-04-18 20:45:00+00:00,1.1398608684539795,1.1398608684539795,1,1.1397829532623291,0,1,1,1.1396011114120483,1.0
658,2025-04-18 21:00:00+00:00,1.1396011114120483,1.1396011114120483,-1,1.139756965637207,1,0,1,1.1396011114120483,1.0
659,2025-04-18 21:15:00+00:00,1.1396011114120483,1.1396011114120483,-1,1.139756965637207,0,0,1,1.144164800643921,1.0
660,2025-04-20 23:00:00+00:00,1.144164800643921,1.1437721252441406,1,1.1406177520751952,-1,1,0,1.1442956924438477,1.0
661,2025-04-20 23:15:00+00:00,1.1442956924438477,1.144164800643921,1,1.141504716873169,-1,1,1,1.145081877708435,1.0
662,2025-04-20 23:30:00+00:00,1.145081877708435,1.1445575952529907,1,1.14254891872406,-1,1,1,1.145213007926941,1.0
663,2025-04-20 23:45:00+00:00,1.145213007926941,1.145213007926941,1,1.1436712980270385,-1,1,1,1.147315263748169,1.0
664,2025-04-21 00:00:00+00:00,1.147315263748169,1.145737886428833,1,1.1452141284942627,-1,1,1,1.1477103233337402,1.0
665,2025-04-21 00:15:00+00:00,1.1477103233337402,1.147446870803833,1,1.1459232330322267,-1,0,1,1.1469204425811768,1.0
666,2025-04-21 00:30:00+00:00,1.1469204425811768,1.1477103233337402,1,1.1464481830596924,0,1,1,1.1467890739440918,1.0
667,2025-04-21 00:45:00+00:00,1.1467890739440918,1.1467890739440918,-1,1.1467896223068237,0,0,1,1.1475785970687866,1.0
668,2025-04-21 01:00:00+00:00,1.1475785970687866,1.147446870803833,1,1.147262740135193,0,0,1,1.1481056213378906,1.0
669,2025-04-21 01:15:00+00:00,1.1481056213378906,1.1477103233337402,1,1.1474208116531373,-1,0,1,1.1471836566925049,1.0
670,2025-04-21 01:30:00+00:00,1.1471836566925049,1.1481056213378906,-1,1.1473154783248902,0,0,1,1.1479737758636477,1.0
671,2025-04-21 01:45:00+00:00,1.1479737758636477,1.1471836566925049,1,1.1475261449813843,0,0,1,1.1481056213378906,1.0
672,2025-04-21 02:00:00+00:00,1.1481056213378906,1.1481056213378906,1,1.1477894544601441,0,0,1,1.1512778997421265,1.0
673,2025-04-21 02:15:00+00:00,1.1512778997421265,1.1481056213378906,1,1.148529314994812,0,1,0,1.1512778997421265,1.0
674,2025-04-21 02:30:00+00:00,1.1512778997421265,1.151012897491455,1,1.1491637706756592,-1,1,1,1.1507480144500732,1.0
675,2025-04-21 02:45:00+00:00,1.1507480144500732,1.151012897491455,1,1.149876642227173,0,0,1,1.151012897491455,1.0
676,2025-04-21 03:00:00+00:00,1.151012897491455,1.151012897491455,1,1.1504844665527343,0,0,1,1.151410460472107,1.0
677,2025-04-21 03:15:00+00:00,1.151410460472107,1.151012897491455,1,1.1511454343795777,0,0,1,1.1522064208984375,1.0
678,2025-04-21 03:30:00+00:00,1.1522064208984375,1.151410460472107,1,1.1513311386108398,0,1,1,1.1519410610198977,1.0
679,2025-04-21 03:45:00+00:00,1.1519410610198977,1.152339220046997,1,1.151463770866394,0,0,1,1.1506155729293823,1.0
680,2025-04-21 04:00:00+00:00,1.1506155729293823,1.151543140411377,-1,1.1514372825622559,0,0,1,1.151410460472107,1.0
681,2025-04-21 04:15:00+00:00,1.151410460472107,1.1508804559707642,-1,1.1515167951583862,1,0,1,1.1512778997421265,1.0
682,2025-04-21 04:30:00+00:00,1.1512778997421265,1.1516757011413574,-1,1.15149028301239,0,0,1,1.1520737409591677,1.0
683,2025-04-21 04:45:00+00:00,1.1520737409591677,1.1512778997421265,1,1.1514637470245364,0,0,1,1.152737736701965,1.0
684,2025-04-21 05:00:00+00:00,1.152737736701965,1.1522064208984375,1,1.1516230821609497,-1,1,1,1.1528706550598145,1.0
685,2025-04-21 05:15:00+00:00,1.1528706550598145,1.152737736701965,1,1.1520740985870361,-1,0,1,1.1538017988204956,1.0
686,2025-04-21 05:30:00+00:00,1.1538017988204956,1.1530035734176636,1,1.1525523662567139,-1,1,0,1.1536686420440674,1.0
687,2025-04-21 05:45:00+00:00,1.1536686420440674,1.1538017988204956,1,1.153030514717102,0,0,1,1.1519410610198977,1.0
688,2025-04-21 06:00:00+00:00,1.1519410610198977,1.1530035734176636,-1,1.153003978729248,0,0,1,1.151012897491455,1.0
689,2025-04-21 06:15:00+00:00,1.151012897491455,1.1520737409591677,-1,1.152659010887146,1,0,1,1.151543140411377,1.0
690,2025-04-21 06:30:00+00:00,1.151543140411377,1.1512778997421265,-1,1.1523935079574585,1,0,1,1.1519410610198977,1.0
691,2025-04-21 06:45:00+00:00,1.1519410610198977,1.151543140411377,-1,1.1520213603973388,0,0,1,1.1520737409591677,1.0
692,2025-04-21 07:00:00+00:00,1.1520737409591677,1.151543140411377,1,1.151702380180359,0,0,1,1.1531364917755127,1.0
693,2025-04-21 07:15:00+00:00,1.1531364917755127,1.1519410610198977,1,1.151941466331482,0,0,1,1.1542012691497805,1.0
694,2025-04-21 07:30:00+00:00,1.1542012691497805,1.1531364917755127,1,1.152579140663147,-1,1,0,1.1560693979263306,1.0
695,2025-04-21 07:45:00+00:00,1.1560693979263306,1.1542012691497805,1,1.1534843921661377,-1,1,1,1.1548677682876587,0.0
696,2025-04-21 08:00:00+00:00,1.1548677682876587,1.1558021306991575,1,1.15406973361969,-1,0,1,1.1548677682876587,0.0
697,2025-04-21 08:15:00+00:00,1.1548677682876587,1.1544678211212158,1,1.154628539085388,0,0,1,1.1559356451034546,0.0
698,2025-04-21 08:30:00+00:00,1.1559356451034546,1.1544678211212158,1,1.1551883697509766,0,0,1,1.156203031539917,0.0
699,2025-04-21 08:45:00+00:00,1.156203031539917,1.1559356451034546,1,1.155588722229004,-1,1,1,1.157139539718628,0.0
700,2025-04-21 09:00:00+00:00,1.157139539718628,1.1560693979263306,1,1.1558027505874633,0,1,1,1.156203031539917,0.0
701,2025-04-21 09:15:00+00:00,1.156203031539917,1.157273530960083,1,1.156069803237915,0,0,1,1.1560693979263306,0.0
702,2025-04-21 09:30:00+00:00,1.1560693979263306,1.1564704179763794,-1,1.1563101291656495,0,0,1,1.1551345586776731,0.0
703,2025-04-21 09:45:00+00:00,1.1551345586776731,1.156336784362793,-1,1.1561499118804932,0,0,1,1.1544678211212158,0.0
704,2025-04-21 10:00:00+00:00,1.1544678211212158,1.1547343730926514,-1,1.1558028697967528,1,0,1,1.1538017988204956,0.0
705,2025-04-21 10:15:00+00:00,1.1538017988204956,1.1546010971069336,-1,1.1551353216171265,1,0,1,1.1526048183441162,0.0
706,2025-04-21 10:30:00+00:00,1.1526048183441162,1.15340256690979,-1,1.1544156789779663,1,0,1,1.1526048183441162,0.0
707,2025-04-21 10:45:00+00:00,1.1526048183441162,1.152737736701965,-1,1.1537227630615234,1,0,1,1.1520737409591677,0.0
708,2025-04-21 11:00:00+00:00,1.1520737409591677,1.1528706550598145,-1,1.1531105995178224,0,0,1,1.1531364917755127,1.0
709,2025-04-21 11:15:00+00:00,1.1531364917755127,1.1519410610198977,1,1.1528443336486816,0,0,1,1.1546010971069336,0.0
710,2025-04-21 11:30:00+00:00,1.1546010971069336,1.15340256690979,1,1.1530041933059691,-1,0,1,1.1547343730926514,0.0
711,2025-04-21 11:45:00+00:00,1.1547343730926514,1.1546010971069336,1,1.1534301042556763,-1,1,1,1.154068112373352,0.0
712,2025-04-21 12:00:00+00:00,1.154068112373352,1.1547343730926514,1,1.1537227630615234,0,1,1,1.1535356044769287,0.0
713,2025-04-21 12:15:00+00:00,1.1535356044769287,1.154334545135498,-1,1.1540151357650756,0,0,1,1.15340256690979,0.0
714,2025-04-21 12:30:00+00:00,1.15340256690979,1.15340256690979,-1,1.1540683507919312,1,0,1,1.1544678211212158,0.0
715,2025-04-21 12:45:00+00:00,1.1544678211212158,1.1535356044769287,1,1.1540416955947876,0,0,1,1.1535356044769287,0.0
716,2025-04-21 13:00:00+00:00,1.1535356044769287,1.154334545135498,-1,1.153801941871643,0,0,1,1.151012897491455,0.0
717,2025-04-21 13:15:00+00:00,1.151012897491455,1.15340256690979,-1,1.1531908988952637,1,0,1,1.1519410610198977,0.0
718,2025-04-21 13:30:00+00:00,1.1519410610198977,1.151145339012146,-1,1.1528719902038576,1,0,1,1.1524720191955566,0.0
719,2025-04-21 13:45:00+00:00,1.1524720191955566,1.1520737409591677,-1,1.1526858806610107,0,0,1,1.151145339012146,0.0
720,2025-04-21 14:00:00+00:00,1.151145339012146,1.152339220046997,-1,1.1520213842391969,0,0,1,1.151410460472107,0.0
721,2025-04-21 14:15:00+00:00,1.151410460472107,1.151012897491455,-1,1.1515963554382325,1,0,1,1.1500862836837769,0.0
722,2025-04-21 14:30:00+00:00,1.1500862836837769,1.151410460472107,-1,1.1514110326766969,0,0,1,1.1500862836837769,1.0
723,2025-04-21 14:45:00+00:00,1.1500862836837769,1.1500862836837769,-1,1.1510400772094727,1,0,1,1.1486331224441528,1.0
724,2025-04-21 15:00:00+00:00,1.1486331224441528,1.1498217582702637,-1,1.150272297859192,0,0,1,1.150218486785889,1.0
725,2025-04-21 15:15:00+00:00,1.150218486785889,1.1486331224441528,1,1.1500869274139405,0,0,1,1.150483250617981,1.0
726,2025-04-21 15:30:00+00:00,1.150483250617981,1.1500862836837769,1,1.1499014854431153,0,0,1,1.151145339012146,1.0
727,2025-04-21 15:45:00+00:00,1.151145339012146,1.150483250617981,1,1.150113296508789,-1,0,1,1.151543140411377,1.0
728,2025-04-21 16:00:00+00:00,1.151543140411377,1.1508804559707642,1,1.1504046678543092,0,1,1,1.151145339012146,0.0
729,2025-04-21 16:15:00+00:00,1.151145339012146,1.151410460472107,1,1.1509071111679077,0,1,1,1.1506155729293823,1.0
730,2025-04-21 16:30:00+00:00,1.1506155729293823,1.151410460472107,-1,1.1509865283966065,0,0,1,1.1512778997421265,1.0
731,2025-04-21 16:45:00+00:00,1.1512778997421265,1.1508804559707642,1,1.1511454582214355,0,0,1,1.1499539613723757,1.0
732,2025-04-21 17:00:00+00:00,1.1499539613723757,1.151012897491455,-1,1.1509071826934814,0,0,1,1.1500862836837769,1.0
733,2025-04-21 17:15:00+00:00,1.1500862836837769,1.1498217582702637,-1,1.1506158113479614,1,0,1,1.1506155729293823,1.0
734,2025-04-21 17:30:00+00:00,1.1506155729293823,1.150218486785889,1,1.1505098581314086,0,0,1,1.1518083810806274,1.0
735,2025-04-21 17:45:00+00:00,1.1518083810806274,1.15035080909729,1,1.1507484197616578,-1,1,1,1.1520737409591677,1.0
736,2025-04-21 18:00:00+00:00,1.1520737409591677,1.1516757011413574,1,1.1509075880050659,-1,1,1,1.1520737409591677,0.0
737,2025-04-21 18:15:00+00:00,1.1520737409591677,1.1520737409591677,1,1.1513315439224245,-1,1,1,1.152339220046997,0.0
738,2025-04-21 18:30:00+00:00,1.152339220046997,1.1519410610198977,1,1.1517821311950684,0,1,1,1.1526048183441162,0.0
739,2025-04-21 18:45:00+00:00,1.1526048183441162,1.1522064208984375,1,1.1521799802780153,0,0,1,1.1524720191955566,0.0
740,2025-04-21 19:00:00+00:00,1.1524720191955566,1.1524720191955566,1,1.1523127079010012,0,1,1,1.1518083810806274,0.0
741,2025-04-21 19:15:00+00:00,1.1518083810806274,1.152339220046997,-1,1.152259635925293,0,0,1,1.1522064208984375,0.0
742,2025-04-21 19:30:00+00:00,1.1522064208984375,1.1516757011413574,-1,1.152286171913147,1,0,1,1.1516757011413574,0.0
